#OTU ID,OR-T0-1,OR-T0-2,OR-T0-3,OR-T11-1,OR-T11-2,OR-T11-3,OR-T24-1,OR-T24-2,OR-T24-3,OR-T30-1,OR-T30-2,OR-T30-3,VA-T0-1,VA-T0-2,VA-T0-3,VA-T11-1,VA-T11-2,VA-T11-3,VA-T24-1,VA-T24-2,VA-T24-3,VA-T30-1,VA-T30-2,VA-T30-3,WW-T0-1,WW-T0-2,WW-T0-3,WW-T11-1,WW-T11-2,WW-T11-3,WW-T24-1,WW-T24-2,WW-T24-3,WW-T30-1,WW-T30-2,WW-T30-3
Zotu419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,151,176,6,27,17,0,0,0,0,0,0
Zotu42,0,0,0,3,43,134,2,180,100,11,37,17,0,0,0,0,0,0,13,1,4,0,0,11,0,0,2,41,69,191,487,916,2528,258,242,2633
Zotu420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,173,148,0,0,0,0,0,0,0,0,1
Zotu421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,33,43,2,12,5,317
Zotu422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,170,186,15,32,27,0,0,0,0,0,0
Zotu423,4,0,2,6,0,6,0,5,1,0,0,1,2,1,0,2,3,0,1,0,13,1,2,1,0,0,0,1,19,1,74,183,12,34,166,82
Zotu424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,137,116,0,1,2,2,0,0,2,3,1
Zotu425,2,51,7,13,94,119,8,139,45,6,20,17,1,0,1,3,5,2,28,9,21,15,2,14,0,0,0,0,0,0,0,0,0,0,0,0
Zotu426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,14,0,419
Zotu427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,126,160,8,17,15,0,0,0,0,0,2
Zotu428,79,86,200,0,0,0,0,0,0,0,0,0,22,13,14,0,0,0,1,0,0,1,0,0,21,35,25,3,1,2,0,0,0,0,0,0
Zotu429,261,10,250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu43,77,5,2,33,1,1,12,1,0,5,0,0,0,1,0,1,5,0,2,0,0,0,0,0,2,3,5,167,2,341,1733,1850,933,992,961,1208
Zotu430,8,24,10,0,0,0,0,0,0,0,0,0,120,297,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu431,84,37,16,243,86,24,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,7,4,3,0,1,0
Zotu432,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,10,4,7,8,101,17,8,229,0,0,0,0,0,0,17,4,10,34,20,59
Zotu433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,273,150,114,0,0,0,0,0,0,0,0,1
Zotu434,0,0,0,0,0,5,0,2,8,0,1,4,2,5,3,0,0,5,0,3,161,0,0,304,8,6,5,0,3,1,0,0,0,0,0,0
Zotu435,41,67,37,1,0,1,0,0,0,0,0,1,89,134,145,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu436,4,1,5,0,0,0,0,0,0,0,0,0,184,264,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu437,82,33,14,0,0,0,0,0,0,0,0,0,102,104,190,4,6,2,0,1,0,0,0,0,12,7,10,1,0,1,0,1,0,4,0,2
Zotu438,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,376,9,2,54,2,1,55,4,0,1,0,0,0,0,0,0,0,0,0,0
Zotu439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,26,22,18,149,151,27,59,9,20
Zotu44,6,14,3,87,242,52,21,119,25,19,43,8,4,1,3,20,13,56,84,18,521,22,14,345,1,0,7,15,15,24,331,537,243,1320,1843,1423
Zotu440,28,79,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,44,10,3,175,27,58
Zotu441,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,142,197,188,1,2,2,0,0,0,1,0,0
Zotu442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,123,0,2,279,34,13,5,9,7,1,10,3,3,18,7,9
Zotu443,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,13,2,42,172,3,254
Zotu444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,27,33,21,92,39,199,20,1,1,11,1,0
Zotu445,52,107,47,0,0,0,0,0,0,0,0,0,80,158,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,156,114,1,6,3,41,8,0,3,17,5
Zotu447,180,108,242,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,158,138,1,6,10,0,0,0,0,0,0
Zotu449,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,220,145,10,8,2,0,0,0,0,1,0
Zotu45,0,1,0,1,1,2,0,0,0,0,0,0,2,12,12,2,2,7368,0,0,4,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0
Zotu450,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,158,141,162,4,10,15,0,0,1,0,0,0
Zotu451,0,0,1,2,0,1,0,0,0,0,0,1,0,0,1,4,8,8,8,13,281,29,20,223,1,0,0,0,0,0,2,0,0,0,0,0
Zotu452,95,200,234,6,5,11,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Zotu453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,2,37,183,206
Zotu454,129,250,221,16,9,17,0,0,0,0,0,0,19,29,74,11,12,1,0,0,0,0,0,0,0,0,0,7,14,12,0,0,0,0,0,0
Zotu455,137,132,576,0,1,3,0,0,0,0,0,0,45,81,58,6,3,8,0,0,0,0,0,0,9,11,2,0,0,3,1,0,0,0,0,0
Zotu456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,44,3,0,7,7,5,17,20,43,238
Zotu457,0,0,0,174,0,0,195,0,0,68,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,152,85,2,22,10,0,0,0,1,0,0
Zotu459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,45,361,0,0,0,0,0,0
Zotu46,2328,831,1015,1077,1109,588,17,81,70,6,6,14,2,1,0,660,0,0,3,0,0,1,0,1,0,1,0,2,3,0,23,5,28,22,2,64
Zotu460,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118,3,41,157,1,144
Zotu461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,148,153,2,4,4,0,0,0,0,0,0
Zotu462,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,364,1,0,0,0,0,0,0
Zotu463,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,10,5,7,25,6,85,97,3,123,41,40
Zotu464,2,1,1,0,0,0,0,0,13,50,5,375,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,424
Zotu466,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,178,194,51,169,57,7,38,49,35
Zotu467,0,3,4,53,82,117,123,55,29,110,34,43,0,0,0,32,23,1,32,5,2,27,54,2,0,0,0,0,0,0,0,0,1,0,0,6
Zotu468,0,2,2,43,50,101,78,25,10,61,25,23,0,0,0,29,27,0,25,17,4,25,35,2,0,0,0,2,0,0,1,0,1,2,0,10
Zotu469,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,52,167,22,29,88,58
Zotu47,0,0,1,284,2,304,0,0,198,0,0,21,170,35,201,0,11,8,0,0,5516,0,0,529,4,0,2,8,33,8,2,3,0,2,0,0
Zotu470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,12,4,12,16,15,140,38,8,106,31,17
Zotu471,0,3,2,0,0,0,0,0,0,0,0,0,120,255,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu472,39,90,103,0,3,4,2,2,0,0,0,0,24,21,129,28,2,8,4,0,0,0,0,0,4,1,0,0,3,0,0,0,1,0,0,2
Zotu473,75,44,23,220,83,28,11,4,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,6,2,14,3,2,2,2,3
Zotu474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,221,95,80,0,5,2,0,0,0,0,0,0
Zotu475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,126,138,158,1,1,0,0,0,0
Zotu476,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,15,23,4,50,103,26,69,75,53,0,0,0,0,0,0,0,0,0,0,0,0
Zotu477,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,53,54,34,0,4,4,73,68,8,29,46,57
Zotu478,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,26,2,47,162,11,4,71,0,2,0,0,0,8,8,10,4,0,11,11,3,22
Zotu479,142,75,169,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu48,2071,1755,2420,4,48,44,0,0,0,0,0,0,328,631,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Zotu480,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0,1,14,1,0,49,0,0,0,0,0,0,1,1,6,2,0,0,378
Zotu481,0,0,0,11,0,5,46,0,27,136,2,74,2,2,0,2,4,2,4,10,18,15,14,18,0,0,0,0,0,0,7,0,1,2,5,4
Zotu482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,130,88,1,1,0,3,0,0,0,0,1
Zotu483,1,4,0,26,3,8,16,9,4,6,2,0,1,2,0,10,51,1,0,54,89,4,77,127,2,1,0,1,10,4,14,6,2,5,7,6
Zotu484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,125,144,8,21,17,1,0,0,0,0,0
Zotu485,84,77,116,0,2,0,0,0,0,0,0,0,346,260,242,0,0,156,0,0,0,0,0,0,1,1,2,15,13,18,0,0,0,0,0,0
Zotu486,0,9,6,0,2,1,1,1,1,0,0,0,36,53,86,46,25,6,35,11,18,81,24,4,2,2,3,0,0,0,0,0,0,0,0,0
Zotu487,24,28,36,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,6,2,156,54,53
Zotu488,129,122,202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
Zotu489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,60,125,95,73,12,3,7,11,8
Zotu49,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1924,2490,2205,60,80,97,5,1,1,6,0,5
Zotu490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,2,9,0,0
Zotu491,5,2,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,154,155,215,0,1,0,0,0,0,0,0,0
Zotu492,1,0,6,0,0,0,0,0,0,0,0,0,127,116,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu493,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153,108,104,0,0,3,0,0,0,3,0,2
Zotu494,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,1,13,3,0,0,1,0,0,0,0,0,1,118,252,24,0,0,0,0,0,0
Zotu495,68,217,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,1,0,0,101,219,29,0,0,0,1,0,0
Zotu497,1,0,0,0,0,0,0,0,0,0,0,0,9,29,6,0,0,0,0,0,0,0,0,0,125,107,95,1,4,5,1,1,0,0,0,0
Zotu498,1,1,16,0,0,0,0,0,0,0,0,0,58,24,29,211,18,8,6,4,8,11,5,0,4,5,0,1,2,2,1,0,0,0,1,0
Zotu499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,116,108,117,11,16,10,0,0,0,0,0,0
Zotu5,6,38,12,29,20,19,7460,9071,4054,1053,584,693,2,1,0,3,1,2,3070,5300,7793,4925,3444,4673,23,17,16,2,4,5,10,5,10,36,20,72
Zotu50,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2176,2345,2226,115,245,159,1,0,0,1,0,1
Zotu500,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,0,0,0,0,0,0,134,106,117,4,13,9,0,0,0,0,0,0
Zotu501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,111,18,111,83
Zotu502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,120,131,5,4,4,0,0,0,0,0,0
Zotu503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,19,8,51,76,47,46,67,8,36,18,4
Zotu504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,68,2,0,269,5,8
Zotu505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,1,0,0,0,0,241,43,19,32,5,8
Zotu506,8,11,12,1,1,9,1,0,2,0,0,0,128,11,7,209,2,1,14,5,1,27,0,0,1,3,1,5,4,13,0,0,0,0,0,0
Zotu507,0,1,3,6,16,46,50,140,168,42,25,71,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,8,0
Zotu508,116,83,29,47,6,17,12,3,2,6,1,2,9,3,3,30,75,2,8,1,0,8,2,1,10,6,2,0,0,1,0,0,0,0,0,0
Zotu509,0,0,0,1,0,29,0,0,10,0,0,0,1,0,3,0,0,1,10,0,97,0,0,208,0,0,0,1,0,0,49,0,0,2,0,0
Zotu51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,2133,2010,28,111,62,4,0,0,7,1,6
Zotu510,2,5,0,3,4,10,0,0,0,0,0,0,91,107,63,53,22,11,1,0,0,1,1,1,21,19,14,1,1,1,0,0,0,0,0,0
Zotu511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,192,46,17,3,0,1,4,0
Zotu512,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,19,9,11,95,6,69,89,0,85,1,0,0,2,1,0,0,0,2,5,0,1
Zotu513,0,0,0,7,3,1,0,0,0,0,0,0,4,0,4,64,19,7,7,11,10,6,6,19,11,17,3,3,9,8,62,24,116,22,22,48
Zotu514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,143,129,2,0,1,0,0,0,0,0,0
Zotu515,119,30,204,0,0,0,0,0,0,1,0,0,90,62,21,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Zotu516,56,19,13,215,56,15,8,4,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,7,5,0,1,0,2
Zotu517,0,0,0,25,30,19,22,72,23,11,10,17,0,0,0,8,1,0,10,11,84,10,11,104,0,0,1,0,1,0,13,3,5,6,2,19
Zotu518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,35,25,1,3,0,41,15,4,86,24,63
Zotu519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,152,82,100,9,9,12,1,0,2,0,0,0
Zotu52,15,11,7,4,0,0,0,0,1,0,0,0,598,880,519,56,54,15,0,3,2018,2,14,2822,1,0,0,0,1,1,1,1,0,7,0,0
Zotu520,4,12,11,0,1,0,0,0,0,0,0,0,80,60,185,76,12,5,1,0,0,0,0,0,29,39,32,1,0,1,1,0,1,1,1,1
Zotu521,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,88,1,0,4,3,0,10,0,0,0,0,0,67,160,53,1,1,0,0,0,0
Zotu522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,21,0,5,353,0,2,0,0,0,0,1,0,0,0,0,0,1
Zotu523,0,0,0,0,0,10,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,26,20,86,156,41,0,0,0,0,0,0
Zotu524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118,105,114,7,4,3,0,0,0,1,0,1
Zotu525,7,10,21,0,1,0,0,0,0,0,0,1,125,126,83,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,120,82,0,2,2,3,0,0,3,0,0
Zotu527,73,62,40,77,19,18,0,0,0,0,0,0,2,0,0,109,1,0,3,1,0,0,0,0,0,0,0,1,7,4,0,0,0,0,0,0
Zotu528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,11,80,109,32,9,2,82
Zotu529,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,0,1,0,0,0,0,0,0,118,103,97,11,14,10,0,0,0,0,0,0
Zotu53,1048,3492,1191,28,12,30,0,0,2,1,3,1,352,108,96,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu530,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,127,89,82,4,11,12,7,4,1,10,3,3
Zotu531,1,0,0,0,0,0,0,0,0,0,0,0,152,126,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu532,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,2,0,4,0,129,10,2,127,32,12
Zotu533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,112,104,4,0,6,0,0,0,0,0,0
Zotu534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,2,0,0,0,0,25,10,9,67,188,29
Zotu535,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,34,21,6,42,47,39,48,60,14,1,0,0,0,0,0,0,0,0,0,0,1
Zotu536,29,34,61,4,10,9,0,0,0,1,0,0,53,32,52,33,15,1,0,2,0,0,0,0,15,16,10,25,33,30,2,4,1,2,0,0
Zotu537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,88,130,68,39,6,4,12,5,7
Zotu538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,77,93,128,4,2,2,0,0,0,0,0,0
Zotu539,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,62,251,13,1,1,0,0,0,0
Zotu54,0,1,0,0,2,10,0,2,33,0,1,17,2,1,1,4,22,73,7,72,5396,6,35,1017,20,14,22,0,1,0,0,1,0,2,0,0
Zotu540,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,164,119,125,2,7,0,1,1,0,1,0,0
Zotu541,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,51,51,59,34,4,2,0,3,2,2
Zotu542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,47,28,9,18,12,26,8,13,42,14,47
Zotu543,8,30,18,12,4,11,6,8,15,6,1,2,1,2,0,0,12,7,8,6,106,5,3,101,0,1,3,0,0,0,0,4,0,0,0,5
Zotu544,36,198,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu545,2,3,3,1,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,124,112,103,1,0,1,0,0,0,1,0,0
Zotu546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,115,110,0,0,1,0,0,0,0,0,0
Zotu547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101,92,6,0,6,0,0,0,0,0,0
Zotu548,33,266,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,118,66,1,4,4,3,2,0,1,3,4
Zotu55,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,41,9,16,1628,133,54,4350,36,34,0,0,0,0,0,1,2,1,1,2,1,9
Zotu550,22,74,44,2,3,3,1,0,2,0,0,0,102,28,38,8,3,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Zotu551,0,0,0,0,0,12,0,0,48,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,10,7,49,130,106
Zotu553,4,37,4,0,5,5,0,0,3,0,0,0,24,24,21,53,27,1,24,9,5,60,22,4,4,1,0,1,1,1,0,0,0,0,0,0
Zotu554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,90,119,2,2,2,0,0,0,0,0,0
Zotu555,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,107,151,122,1,1,0,0,0,0,0,1,0
Zotu556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,101,54,1,0,0,0,0,0,2,0,0
Zotu557,28,45,83,0,0,0,0,0,0,0,0,0,77,61,8,5,4,2,0,0,0,0,0,0,11,8,16,0,0,0,0,0,1,0,0,0
Zotu558,2,1,0,17,2,12,6,10,4,7,1,2,0,1,0,35,1,1,50,6,66,23,9,52,0,0,1,0,2,1,15,8,3,5,4,4
Zotu559,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,111,73,94,4,10,6,0,0,0,0,0,0
Zotu56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4687,0,1,921,0,0,567,1,0,0,0,0,0,1,2,0,0,0,0
Zotu560,0,0,0,1,0,0,54,0,0,64,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,8,70,31,1,28,39
Zotu561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,121,83,0,2,0,0,0,0,0,0,0
Zotu562,100,109,142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Zotu563,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,18,15,101,113,48,9,7,4,10,5,13
Zotu564,0,0,1,0,12,14,20,38,17,12,26,16,0,0,0,3,0,0,87,9,0,24,0,0,0,0,0,0,0,0,7,48,9,3,88,15
Zotu565,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163,12,141,4,2,3,0,0,1
Zotu566,0,0,1,15,4,7,62,15,10,88,18,42,0,1,0,3,5,7,3,10,42,5,5,24,0,0,0,0,0,0,24,63,25,4,133,19
Zotu567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,3,15,47,60,21,47,36,71
Zotu568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,32,18,0,256
Zotu569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,104,105,1,2,3,0,0,0,0,0,0
Zotu57,0,0,0,0,0,0,42,0,1,0,0,0,889,90,1669,1,21,11,2283,162,11,1311,10,2,0,2,1,5,6,4,0,0,0,1,0,0
Zotu570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,101,61,0,5,3,23,2,0,10,16,4
Zotu571,0,0,0,1,1,0,1,6,2,2,0,0,0,0,0,0,8,0,0,3,7,0,25,37,0,0,0,0,0,0,10,9,10,62,88,82
Zotu572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,76,59,0,4,2,8,1,0,2,5,6
Zotu573,88,173,25,6,10,6,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6,4,5,0,1,1,0,2,0,0,0,0
Zotu574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,90,88,0,1,4,1,0,0,0,0,0
Zotu575,0,0,1,0,0,0,3,0,4,2,0,2,0,1,1,2,4,2,31,17,48,38,34,47,0,0,0,0,2,2,1,1,8,4,12,19
Zotu576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0
